id,name,ec,gene,organism,uniprot
enz_ec_2_4_1_321,EC 2.4.1.321,2.4.1.321,,,
enz_ec_1_1_1_203,EC 1.1.1.203,1.1.1.203,,,
enz_ec_1_1_1_381,EC 1.1.1.381,1.1.1.381,,,
enz_ec_2_5_1_38,EC 2.5.1.38,2.5.1.38,,,
enz_ec_1_1_1_286,EC 1.1.1.286,1.1.1.286,,,
enz_ec_1_1_1_87,EC 1.1.1.87,1.1.1.87,,,
enz_ec_3_5_1_117,EC 3.5.1.117,3.5.1.117,,,
enz_ec_3_5_2_1,EC 3.5.2.1,3.5.2.1,,,
enz_ec_3_5_2_11,EC 3.5.2.11,3.5.2.11,,,
enz_ec_3_5_2_13,EC 3.5.2.13,3.5.2.13,,,
enz_ec_3_5_2_2,EC 3.5.2.2,3.5.2.2,,,
enz_ec_3_5_2_20,EC 3.5.2.20,3.5.2.20,,,
enz_ec_3_5_2_4,EC 3.5.2.4,3.5.2.4,,,
enz_ec_3_5_2_5,EC 3.5.2.5,3.5.2.5,,,
enz_ec_6_3_3_3,EC 6.3.3.3,6.3.3.3,,,
enz_ec_2_3_1_1,EC 2.3.1.1,2.3.1.1,,,
enz_ec_2_3_1_183,EC 2.3.1.183,2.3.1.183,,,
enz_ec_2_3_1_307,EC 2.3.1.307,2.3.1.307,,,
enz_ec_2_3_1_312,EC 2.3.1.312,2.3.1.312,,,
enz_ec_6_3_4_16,EC 6.3.4.16,6.3.4.16,,,
enz_ec_2_8_3_26,EC 2.8.3.26,2.8.3.26,,,
enz_ec_1_1_1_363,EC 1.1.1.363,1.1.1.363,,,
enz_ec_1_1_1_388,EC 1.1.1.388,1.1.1.388,,,
enz_ec_1_1_1_49,EC 1.1.1.49,1.1.1.49,,,
enz_ec_1_1_98_2,EC 1.1.98.2,1.1.98.2,,,
enz_ec_2_6_1_112,EC 2.6.1.112,2.6.1.112,,,
enz_ec_1_1_1_382,EC 1.1.1.382,1.1.1.382,,,
enz_ec_1_1_1_383,EC 1.1.1.383,1.1.1.383,,,
enz_ec_1_1_1_385,EC 1.1.1.385,1.1.1.385,,,
enz_ec_4_2_3_153,EC 4.2.3.153,4.2.3.153,,,
enz_ec_6_3_2_46,EC 6.3.2.46,6.3.2.46,,,
enz_ec_6_3_2_47,EC 6.3.2.47,6.3.2.47,,,
enz_ec_2_7_1_184,EC 2.7.1.184,2.7.1.184,,,
enz_ec_2_7_1_5,EC 2.7.1.5,2.7.1.5,,,
enz_ec_3_13_1_4,EC 3.13.1.4,3.13.1.4,,,
enz_ec_2_4_1_329,EC 2.4.1.329,2.4.1.329,,,
enz_ec_2_6_1_44,EC 2.6.1.44,2.6.1.44,,,
enz_ec_6_3_2_2,EC 6.3.2.2,6.3.2.2,,,
enz_ec_1_2_4_4,EC 1.2.4.4,1.2.4.4,,,
enz_ec_1_14_99_50,EC 1.14.99.50,1.14.99.50,,,
enz_ec_1_14_99_51,EC 1.14.99.51,1.14.99.51,,,
enz_ec_1_21_3_10,EC 1.21.3.10,1.21.3.10,,,
enz_ec_1_14_99_52,EC 1.14.99.52,1.14.99.52,,,
enz_ec_1_4_99_6,EC 1.4.99.6,1.4.99.6,,,
enz_ec_3_4_11_7,EC 3.4.11.7,3.4.11.7,,,
enz_ec_3_5_1_118,EC 3.5.1.118,3.5.1.118,,,
enz_ec_1_4_1_25,EC 1.4.1.25,1.4.1.25,,,
enz_ec_1_4_3_25,EC 1.4.3.25,1.4.3.25,,,
enz_ec_2_6_1_108,EC 2.6.1.108,2.6.1.108,,,
enz_ec_2_7_4_31,EC 2.7.4.31,2.7.4.31,,,
enz_ec_1_14_11_49,EC 1.14.11.49,1.14.11.49,,,
enz_ec_1_14_13_209,EC 1.14.13.209,1.14.13.209,,,
enz_ec_1_6_5_12,EC 1.6.5.12,1.6.5.12,,,
enz_ec_6_3_2_49,EC 6.3.2.49,6.3.2.49,,,
enz_ec_4_1_1_102,EC 4.1.1.102,4.1.1.102,,,
enz_ec_4_1_1_101,EC 4.1.1.101,4.1.1.101,,,
enz_ec_2_5_1_126,EC 2.5.1.126,2.5.1.126,,,
enz_ec_2_5_1_127,EC 2.5.1.127,2.5.1.127,,,
enz_ec_2_4_1_150,EC 2.4.1.150,2.4.1.150,,,
enz_ec_2_4_1_182,EC 2.4.1.182,2.4.1.182,,,
enz_ec_2_4_1_332,EC 2.4.1.332,2.4.1.332,,,
enz_ec_2_4_1_359,EC 2.4.1.359,2.4.1.359,,,
enz_ec_2_2_1_12,EC 2.2.1.12,2.2.1.12,,,
enz_ec_1_14_13_210,EC 1.14.13.210,1.14.13.210,,,
enz_ec_2_5_1_128,EC 2.5.1.128,2.5.1.128,,,
enz_ec_3_3_2_14,EC 3.3.2.14,3.3.2.14,,,
enz_ec_2_3_1_248,EC 2.3.1.248,2.3.1.248,,,
enz_ec_2_3_1_249,EC 2.3.1.249,2.3.1.249,,,
enz_ec_2_8_3_23,EC 2.8.3.23,2.8.3.23,,,
enz_ec_4_1_2_58,EC 4.1.2.58,4.1.2.58,,,
enz_ec_3_2_1_141,EC 3.2.1.141,3.2.1.141,,,
enz_ec_3_7_1_20,EC 3.7.1.20,3.7.1.20,,,
enz_ec_3_7_1_23,EC 3.7.1.23,3.7.1.23,,,
enz_ec_3_7_1_5,EC 3.7.1.5,3.7.1.5,,,
enz_ec_3_2_1_1,EC 3.2.1.1,3.2.1.1,,,
enz_ec_3_2_1_133,EC 3.2.1.133,3.2.1.133,,,
enz_ec_3_2_1_2,EC 3.2.1.2,3.2.1.2,,,
enz_ec_4_2_1_117,EC 4.2.1.117,4.2.1.117,,,
enz_ec_4_2_1_79,EC 4.2.1.79,4.2.1.79,,,
enz_ec_5_3_1_34,EC 5.3.1.34,5.3.1.34,,,
enz_ec_5_4_99_64,EC 5.4.99.64,5.4.99.64,,,
enz_ec_1_1_1_399,EC 1.1.1.399,1.1.1.399,,,
enz_ec_1_1_99_2,EC 1.1.99.2,1.1.99.2,,,
enz_ec_1_14_11_64,EC 1.14.11.64,1.14.11.64,,,
enz_ec_1_1_3_49,EC 1.1.3.49,1.1.3.49,,,
enz_ec_3_3_2_15,EC 3.3.2.15,3.3.2.15,,,
enz_ec_1_1_1_132,EC 1.1.1.132,1.1.1.132,,,
enz_ec_1_1_1_186,EC 1.1.1.186,1.1.1.186,,,
enz_ec_1_1_1_22,EC 1.1.1.22,1.1.1.22,,,
enz_ec_1_11_1_16,EC 1.11.1.16,1.11.1.16,,,
enz_ec_2_4_1_342,EC 2.4.1.342,2.4.1.342,,,
enz_ec_3_2_1_122,EC 3.2.1.122,3.2.1.122,,,
enz_ec_3_2_1_197,EC 3.2.1.197,3.2.1.197,,,
enz_ec_3_2_1_93,EC 3.2.1.93,3.2.1.93,,,
enz_ec_1_14_11_61,EC 1.14.11.61,1.14.11.61,,,
enz_ec_2_3_1_130,EC 2.3.1.130,2.3.1.130,,,
enz_ec_2_3_1_131,EC 2.3.1.131,2.3.1.131,,,
enz_ec_2_4_1_141,EC 2.4.1.141,2.4.1.141,,,
enz_ec_2_4_1_187,EC 2.4.1.187,2.4.1.187,,,
enz_ec_2_4_1_216,EC 2.4.1.216,2.4.1.216,,,
enz_ec_2_4_1_15,EC 2.4.1.15,2.4.1.15,,,
enz_ec_2_4_1_347,EC 2.4.1.347,2.4.1.347,,,
enz_ec_2_4_1_36,EC 2.4.1.36,2.4.1.36,,,
enz_ec_2_4_1_117,EC 2.4.1.117,2.4.1.117,,,
enz_ec_2_4_1_83,EC 2.4.1.83,2.4.1.83,,,
enz_ec_3_2_1_218,EC 3.2.1.218,3.2.1.218,,,
enz_ec_3_1_4_48,EC 3.1.4.48,3.1.4.48,,,
enz_ec_3_1_4_49,EC 3.1.4.49,3.1.4.49,,,
enz_ec_2_4_1_10,EC 2.4.1.10,2.4.1.10,,,
enz_ec_2_4_1_4,EC 2.4.1.4,2.4.1.4,,,
enz_ec_2_4_1_9,EC 2.4.1.9,2.4.1.9,,,
enz_ec_2_4_1_99,EC 2.4.1.99,2.4.1.99,,,
enz_ec_3_2_1_48,EC 3.2.1.48,3.2.1.48,,,
enz_ec_3_4_17_13,EC 3.4.17.13,3.4.17.13,,,
enz_ec_1_1_1_391,EC 1.1.1.391,1.1.1.391,,,
enz_ec_1_1_1_392,EC 1.1.1.392,1.1.1.392,,,
enz_ec_1_1_1_393,EC 1.1.1.393,1.1.1.393,,,
enz_ec_1_1_1_395,EC 1.1.1.395,1.1.1.395,,,
enz_ec_1_1_1_52,EC 1.1.1.52,1.1.1.52,,,
enz_ec_2_7_1_55,EC 2.7.1.55,2.7.1.55,,,
enz_ec_4_1_2_13,EC 4.1.2.13,4.1.2.13,,,
enz_ec_4_1_2_17,EC 4.1.2.17,4.1.2.17,,,
enz_ec_6_2_1_48,EC 6.2.1.48,6.2.1.48,,,
enz_ec_1_3_1_67,EC 1.3.1.67,1.3.1.67,,,
enz_ec_5_3_1_14,EC 5.3.1.14,5.3.1.14,,,
enz_ec_5_3_1_25,EC 5.3.1.25,5.3.1.25,,,
enz_ec_5_3_1_3,EC 5.3.1.3,5.3.1.3,,,
enz_ec_5_3_1_4,EC 5.3.1.4,5.3.1.4,,,
enz_ec_3_2_1_42,EC 3.2.1.42,3.2.1.42,,,
enz_ec_3_5_99_6,EC 3.5.99.6,3.5.99.6,,,
enz_ec_4_2_1_54,EC 4.2.1.54,4.2.1.54,,,
enz_ec_4_99_1_2,EC 4.99.1.2,4.99.1.2,,,
enz_ec_3_5_1_97,EC 3.5.1.97,3.5.1.97,,,
enz_ec_3_1_1_107,EC 3.1.1.107,3.1.1.107,,,
enz_ec_3_1_1_81,EC 3.1.1.81,3.1.1.81,,,
enz_ec_2_8_3_6,EC 2.8.3.6,2.8.3.6,,,
enz_ec_2_3_1_174,EC 2.3.1.174,2.3.1.174,,,
enz_ec_1_11_2_1,EC 1.11.2.1,1.11.2.1,,,
enz_ec_1_14_13_235,EC 1.14.13.235,1.14.13.235,,,
enz_ec_6_3_2_52,EC 6.3.2.52,6.3.2.52,,,
enz_ec_1_14_12_13,EC 1.14.12.13,1.14.12.13,,,
enz_ec_6_2_1_62,EC 6.2.1.62,6.2.1.62,,,
enz_ec_3_2_1_161,EC 3.2.1.161,3.2.1.161,,,
enz_ec_3_2_1_45,EC 3.2.1.45,3.2.1.45,,,
enz_ec_3_2_1_49,EC 3.2.1.49,3.2.1.49,,,
enz_ec_3_2_1_177,EC 3.2.1.177,3.2.1.177,,,
enz_ec_3_2_1_205,EC 3.2.1.205,3.2.1.205,,,
enz_ec_3_2_1_3,EC 3.2.1.3,3.2.1.3,,,
enz_ec_3_2_1_58,EC 3.2.1.58,3.2.1.58,,,
enz_ec_3_1_3_25,EC 3.1.3.25,3.1.3.25,,,
enz_ec_3_1_4_44,EC 3.1.4.44,3.1.4.44,,,
enz_ec_6_2_1_1,EC 6.2.1.1,6.2.1.1,,,
enz_ec_6_2_1_17,EC 6.2.1.17,6.2.1.17,,,
enz_ec_1_14_13_252,EC 1.14.13.252,1.14.13.252,,,
enz_ec_6_2_1_61,EC 6.2.1.61,6.2.1.61,,,
enz_ec_6_2_1_65,EC 6.2.1.65,6.2.1.65,,,
enz_ec_2_4_1_241,EC 2.4.1.241,2.4.1.241,,,
enz_ec_2_4_1_314,EC 2.4.1.314,2.4.1.314,,,
enz_ec_2_4_1_330,EC 2.4.1.330,2.4.1.330,,,
enz_ec_3_2_1_195,EC 3.2.1.195,3.2.1.195,,,
enz_ec_3_2_1_191,EC 3.2.1.191,3.2.1.191,,,
enz_ec_3_2_1_193,EC 3.2.1.193,3.2.1.193,,,
enz_ec_3_2_1_147,EC 3.2.1.147,3.2.1.147,,,
enz_ec_4_2_1_17,EC 4.2.1.17,4.2.1.17,,,
enz_ec_4_1_2_66,EC 4.1.2.66,4.1.2.66,,,
enz_ec_3_4_11_1,EC 3.4.11.1,3.4.11.1,,,
enz_ec_3_4_11_19,EC 3.4.11.19,3.4.11.19,,,
enz_ec_3_4_11_2,EC 3.4.11.2,3.4.11.2,,,
enz_ec_3_4_22_40,EC 3.4.22.40,3.4.22.40,,,
enz_ec_2_6_1_126,EC 2.6.1.126,2.6.1.126,,,
enz_ec_2_4_1_132,EC 2.4.1.132,2.4.1.132,,,
enz_ec_2_4_1_252,EC 2.4.1.252,2.4.1.252,,,
enz_ec_2_4_1_349,EC 2.4.1.349,2.4.1.349,,,
enz_ec_4_8_1_5,EC 4.8.1.5,4.8.1.5,,,
enz_ec_2_4_1_217,EC 2.4.1.217,2.4.1.217,,,
enz_ec_2_4_1_266,EC 2.4.1.266,2.4.1.266,,,
enz_ec_4_3_2_2,EC 4.3.2.2,4.3.2.2,,,
enz_ec_3_1_3_73,EC 3.1.3.73,3.1.3.73,,,
enz_ec_3_2_1_172,EC 3.2.1.172,3.2.1.172,,,
enz_ec_2_1_1_129,EC 2.1.1.129,2.1.1.129,,,
enz_ec_2_1_1_39,EC 2.1.1.39,2.1.1.39,,,
enz_ec_2_1_1_40,EC 2.1.1.40,2.1.1.40,,,
enz_ec_1_14_19_48,EC 1.14.19.48,1.14.19.48,,,
enz_ec_2_3_1_268,EC 2.3.1.268,2.3.1.268,,,
enz_ec_2_3_1_84,EC 2.3.1.84,2.3.1.84,,,
enz_ec_3_1_1_113,EC 3.1.1.113,3.1.1.113,,,
enz_ec_3_2_1_159,EC 3.2.1.159,3.2.1.159,,,
enz_ec_1_1_1_36,EC 1.1.1.36,1.1.1.36,,,
enz_ec_4_4_1_4,EC 4.4.1.4,4.4.1.4,,,
enz_ec_5_3_99_12,EC 5.3.99.12,5.3.99.12,,,
enz_ec_2_3_1_176,EC 2.3.1.176,2.3.1.176,,,
enz_ec_1_2_5_3,EC 1.2.5.3,1.2.5.3,,,
enz_ec_2_1_4_3,EC 2.1.4.3,2.1.4.3,,,
enz_ec_6_3_2_59,EC 6.3.2.59,6.3.2.59,,,
enz_ec_6_3_2_29,EC 6.3.2.29,6.3.2.29,,,
enz_ec_3_2_1_119,EC 3.2.1.119,3.2.1.119,,,
enz_ec_1_14_13_237,EC 1.14.13.237,1.14.13.237,,,
enz_ec_4_2_1_139,EC 4.2.1.139,4.2.1.139,,,
enz_ec_1_1_1_345,EC 1.1.1.345,1.1.1.345,,,
enz_ec_1_1_99_31,EC 1.1.99.31,1.1.99.31,,,
enz_ec_1_10_3_15,EC 1.10.3.15,1.10.3.15,,,
enz_ec_2_3_1_5,EC 2.3.1.5,2.3.1.5,,,
enz_ec_2_1_1_76,EC 2.1.1.76,2.1.1.76,,,
enz_ec_2_4_1_159,EC 2.4.1.159,2.4.1.159,,,
enz_ec_2_4_1_236,EC 2.4.1.236,2.4.1.236,,,
enz_ec_2_4_1_253,EC 2.4.1.253,2.4.1.253,,,
enz_ec_4_1_2_63,EC 4.1.2.63,4.1.2.63,,,
enz_ec_2_4_1_91,EC 2.4.1.91,2.4.1.91,,,
enz_ec_3_6_1_19,EC 3.6.1.19,3.6.1.19,,,
enz_ec_3_6_1_8,EC 3.6.1.8,3.6.1.8,,,
enz_ec_3_6_1_55,EC 3.6.1.55,3.6.1.55,,,
enz_ec_3_6_1_56,EC 3.6.1.56,3.6.1.56,,,
enz_ec_1_1_1_61,EC 1.1.1.61,1.1.1.61,,,
enz_ec_2_4_2_28,EC 2.4.2.28,2.4.2.28,,,
enz_ec_3_1_3_48,EC 3.1.3.48,3.1.3.48,,,
enz_ec_2_4_1_188,EC 2.4.1.188,2.4.1.188,,,
enz_ec_2_4_1_304,EC 2.4.1.304,2.4.1.304,,,
enz_ec_3_2_1_194,EC 3.2.1.194,3.2.1.194,,,
enz_ec_3_2_1_192,EC 3.2.1.192,3.2.1.192,,,
enz_ec_2_1_1_292,EC 2.1.1.292,2.1.1.292,,,
enz_ec_2_4_1_352,EC 2.4.1.352,2.4.1.352,,,
enz_ec_3_2_1_170,EC 3.2.1.170,3.2.1.170,,,
enz_ec_3_2_1_208,EC 3.2.1.208,3.2.1.208,,,
enz_ec_4_1_1_1,EC 4.1.1.1,4.1.1.1,,,
enz_ec_4_1_1_7,EC 4.1.1.7,4.1.1.7,,,
enz_ec_2_3_1_42,EC 2.3.1.42,2.3.1.42,,,
enz_ec_2_4_1_243,EC 2.4.1.243,2.4.1.243,,,
enz_ec_3_2_1_153,EC 3.2.1.153,3.2.1.153,,,
enz_ec_3_2_1_80,EC 3.2.1.80,3.2.1.80,,,
enz_ec_1_8_1_20,EC 1.8.1.20,1.8.1.20,,,
enz_ec_1_10_3_13,EC 1.10.3.13,1.10.3.13,,,
enz_ec_1_3_5_1,EC 1.3.5.1,1.3.5.1,,,
enz_ec_7_1_1_4,EC 7.1.1.4,7.1.1.4,,,
enz_ec_4_2_1_149,EC 4.2.1.149,4.2.1.149,,,
enz_ec_4_2_1_80,EC 4.2.1.80,4.2.1.80,,,
enz_ec_2_6_1_117,EC 2.6.1.117,2.6.1.117,,,
enz_ec_2_7_7_43,EC 2.7.7.43,2.7.7.43,,,
enz_ec_2_4_1_303,EC 2.4.1.303,2.4.1.303,,,
enz_ec_2_4_1_305,EC 2.4.1.305,2.4.1.305,,,
enz_ec_2_4_1_343,EC 2.4.1.343,2.4.1.343,,,
enz_ec_2_8_3_8,EC 2.8.3.8,2.8.3.8,,,
enz_ec_4_1_1_111,EC 4.1.1.111,4.1.1.111,,,
enz_ec_1_3_98_6,EC 1.3.98.6,1.3.98.6,,,
enz_ec_3_1_1_120,EC 3.1.1.120,3.1.1.120,,,
enz_ec_3_1_1_65,EC 3.1.1.65,3.1.1.65,,,
enz_ec_1_10_3_2,EC 1.10.3.2,1.10.3.2,,,
enz_ec_1_16_1_9,EC 1.16.1.9,1.16.1.9,,,
enz_ec_1_16_3_1,EC 1.16.3.1,1.16.3.1,,,
enz_ec_1_16_3_4,EC 1.16.3.4,1.16.3.4,,,
enz_ec_1_17_9_1,EC 1.17.9.1,1.17.9.1,,,
enz_ec_1_17_9_2,EC 1.17.9.2,1.17.9.2,,,
enz_ec_1_20_9_1,EC 1.20.9.1,1.20.9.1,,,
enz_ec_2_3_1_50,EC 2.3.1.50,2.3.1.50,,,
enz_ec_2_4_1_356,EC 2.4.1.356,2.4.1.356,,,
enz_ec_3_2_1_108,EC 3.2.1.108,3.2.1.108,,,
enz_ec_3_2_1_25,EC 3.2.1.25,3.2.1.25,,,
enz_ec_3_2_1_57,EC 3.2.1.57,3.2.1.57,,,
enz_ec_3_2_1_74,EC 3.2.1.74,3.2.1.74,,,
enz_ec_3_2_1_85,EC 3.2.1.85,3.2.1.85,,,
enz_ec_1_14_11_1,EC 1.14.11.1,1.14.11.1,,,
enz_ec_1_14_11_28,EC 1.14.11.28,1.14.11.28,,,
enz_ec_1_14_11_39,EC 1.14.11.39,1.14.11.39,,,
enz_ec_1_14_11_41,EC 1.14.11.41,1.14.11.41,,,
enz_ec_1_14_11_45,EC 1.14.11.45,1.14.11.45,,,
enz_ec_1_14_11_6,EC 1.14.11.6,1.14.11.6,,,
enz_ec_1_14_11_71,EC 1.14.11.71,1.14.11.71,,,
enz_ec_1_14_11_8,EC 1.14.11.8,1.14.11.8,,,
enz_ec_1_14_11_82,EC 1.14.11.82,1.14.11.82,,,
enz_ec_1_14_20_16,EC 1.14.20.16,1.14.20.16,,,
enz_ec_1_14_20_7,EC 1.14.20.7,1.14.20.7,,,
enz_ec_2_8_2_40,EC 2.8.2.40,2.8.2.40,,,
enz_ec_2_3_1_51,EC 2.3.1.51,2.3.1.51,,,
enz_ec_2_3_1_320,EC 2.3.1.320,2.3.1.320,,,
enz_ec_2_3_1_279,EC 2.3.1.279,2.3.1.279,,,
enz_ec_6_2_1_50,EC 6.2.1.50,6.2.1.50,,,
enz_ec_2_3_1_288,EC 2.3.1.288,2.3.1.288,,,
enz_ec_1_3_1_114,EC 1.3.1.114,1.3.1.114,,,
enz_ec_2_8_1_6,EC 2.8.1.6,2.8.1.6,,,
enz_ec_3_2_1_216,EC 3.2.1.216,3.2.1.216,,,
enz_ec_3_3_2_10,EC 3.3.2.10,3.3.2.10,,,
enz_ec_1_14_13_229,EC 1.14.13.229,1.14.13.229,,,
enz_ec_1_1_3_47,EC 1.1.3.47,1.1.3.47,,,
enz_ec_1_17_99_9,EC 1.17.99.9,1.17.99.9,,,
enz_ec_1_14_13_230,EC 1.14.13.230,1.14.13.230,,,
enz_ec_2_3_1_262,EC 2.3.1.262,2.3.1.262,,,
enz_ec_3_1_3_104,EC 3.1.3.104,3.1.3.104,,,
enz_ec_3_1_3_45,EC 3.1.3.45,3.1.3.45,,,
enz_ec_2_4_1_299,EC 2.4.1.299,2.4.1.299,,,
enz_ec_2_4_1_300,EC 2.4.1.300,2.4.1.300,,,
enz_ec_3_1_3_1,EC 3.1.3.1,3.1.3.1,,,
enz_ec_3_1_3_10,EC 3.1.3.10,3.1.3.10,,,
enz_ec_3_2_1_113,EC 3.2.1.113,3.2.1.113,,,
enz_ec_5_1_3_14,EC 5.1.3.14,5.1.3.14,,,
enz_ec_2_4_1_100,EC 2.4.1.100,2.4.1.100,,,
enz_ec_2_4_2_53,EC 2.4.2.53,2.4.2.53,,,
enz_ec_2_7_8_30,EC 2.7.8.30,2.7.8.30,,,
enz_ec_2_4_1_138,EC 2.4.1.138,2.4.1.138,,,
enz_ec_2_4_1_39,EC 2.4.1.39,2.4.1.39,,,
enz_ec_4_4_1_36,EC 4.4.1.36,4.4.1.36,,,
enz_ec_3_2_1_204,EC 3.2.1.204,3.2.1.204,,,
enz_ec_4_8_1_6,EC 4.8.1.6,4.8.1.6,,,
enz_ec_4_8_1_8,EC 4.8.1.8,4.8.1.8,,,
enz_ec_3_1_2_23,EC 3.1.2.23,3.1.2.23,,,
enz_ec_4_3_2_1,EC 4.3.2.1,4.3.2.1,,,
enz_ec_1_5_99_12,EC 1.5.99.12,1.5.99.12,,,
enz_ec_1_13_99_3,EC 1.13.99.3,1.13.99.3,,,
enz_ec_4_1_1_56,EC 4.1.1.56,4.1.1.56,,,
enz_ec_6_4_1_6,EC 6.4.1.6,6.4.1.6,,,
enz_ec_1_2_1_9,EC 1.2.1.9,1.2.1.9,,,
enz_ec_1_2_1_90,EC 1.2.1.90,1.2.1.90,,,
enz_ec_1_2_1_97,EC 1.2.1.97,1.2.1.97,,,
enz_ec_2_1_1_49,EC 2.1.1.49,2.1.1.49,,,
enz_ec_2_3_1_109,EC 2.3.1.109,2.3.1.109,,,
enz_ec_2_3_1_140,EC 2.3.1.140,2.3.1.140,,,
enz_ec_2_1_1_6,EC 2.1.1.6,2.1.1.6,,,
enz_ec_2_1_1_116,EC 2.1.1.116,2.1.1.116,,,
enz_ec_2_1_1_121,EC 2.1.1.121,2.1.1.121,,,
enz_ec_2_1_1_336,EC 2.1.1.336,2.1.1.336,,,
enz_ec_2_1_1_399,EC 2.1.1.399,2.1.1.399,,,
enz_ec_2_1_1_83,EC 2.1.1.83,2.1.1.83,,,
enz_ec_1_4_3_14,EC 1.4.3.14,1.4.3.14,,,
enz_ec_2_3_1_153,EC 2.3.1.153,2.3.1.153,,,
enz_ec_2_3_1_173,EC 2.3.1.173,2.3.1.173,,,
enz_ec_2_3_1_213,EC 2.3.1.213,2.3.1.213,,,
enz_ec_2_3_1_215,EC 2.3.1.215,2.3.1.215,,,
enz_ec_3_1_1_14,EC 3.1.1.14,3.1.1.14,,,
enz_ec_1_13_11_41,EC 1.13.11.41,1.13.11.41,,,
enz_ec_1_13_11_54,EC 1.13.11.54,1.13.11.54,,,
enz_ec_2_3_1_164,EC 2.3.1.164,2.3.1.164,,,
enz_ec_2_3_1_321,EC 2.3.1.321,2.3.1.321,,,
enz_ec_4_1_99_1,EC 4.1.99.1,4.1.99.1,,,
enz_ec_4_4_1_3,EC 4.4.1.3,4.4.1.3,,,
enz_ec_2_6_1_119,EC 2.6.1.119,2.6.1.119,,,
enz_ec_4_1_1_109,EC 4.1.1.109,4.1.1.109,,,
enz_ec_2_4_1_156,EC 2.4.1.156,2.4.1.156,,,
enz_ec_2_4_1_87,EC 2.4.1.87,2.4.1.87,,,
enz_ec_2_3_1_75,EC 2.3.1.75,2.3.1.75,,,
enz_ec_6_2_1_70,EC 6.2.1.70,6.2.1.70,,,
enz_ec_2_8_3_27,EC 2.8.3.27,2.8.3.27,,,
enz_ec_2_4_1_14,EC 2.4.1.14,2.4.1.14,,,
enz_ec_2_4_1_246,EC 2.4.1.246,2.4.1.246,,,
enz_ec_3_2_1_183,EC 3.2.1.183,3.2.1.183,,,
enz_ec_5_1_3_7,EC 5.1.3.7,5.1.3.7,,,
enz_ec_1_8_4_2,EC 1.8.4.2,1.8.4.2,,,
enz_ec_2_5_1_18,EC 2.5.1.18,2.5.1.18,,,
enz_ec_1_1_98_6,EC 1.1.98.6,1.1.98.6,,,
enz_ec_1_1_1_140,EC 1.1.1.140,1.1.1.140,,,
enz_ec_1_1_1_17,EC 1.1.1.17,1.1.1.17,,,
enz_ec_1_1_1_251,EC 1.1.1.251,1.1.1.251,,,
enz_ec_2_4_1_7,EC 2.4.1.7,2.4.1.7,,,
enz_ec_3_5_1_63,EC 3.5.1.63,3.5.1.63,,,
enz_ec_5_3_1_8,EC 5.3.1.8,5.3.1.8,,,
enz_ec_5_3_1_9,EC 5.3.1.9,5.3.1.9,,,
enz_ec_2_7_1_105,EC 2.7.1.105,2.7.1.105,,,
enz_ec_2_7_1_11,EC 2.7.1.11,2.7.1.11,,,
enz_ec_2_7_8_6,EC 2.7.8.6,2.7.8.6,,,
enz_ec_5_3_2_2,EC 5.3.2.2,5.3.2.2,,,
enz_ec_2_6_1_64,EC 2.6.1.64,2.6.1.64,,,
enz_ec_3_1_2_26,EC 3.1.2.26,3.1.2.26,,,
enz_ec_3_1_3_13,EC 3.1.3.13,3.1.3.13,,,
enz_ec_5_4_2_11,EC 5.4.2.11,5.4.2.11,,,
enz_ec_1_3_1_52,EC 1.3.1.52,1.3.1.52,,,
enz_ec_1_3_99_12,EC 1.3.99.12,1.3.99.12,,,
enz_ec_1_3_99_2,EC 1.3.99.2,1.3.99.2,,,
enz_ec_1_14_12_20,EC 1.14.12.20,1.14.12.20,,,
enz_ec_3_5_3_18,EC 3.5.3.18,3.5.3.18,,,
enz_ec_3_5_3_6,EC 3.5.3.6,3.5.3.6,,,
enz_ec_3_2_1_92,EC 3.2.1.92,3.2.1.92,,,
enz_ec_2_3_1_291,EC 2.3.1.291,2.3.1.291,,,
enz_ec_2_3_1_297,EC 2.3.1.297,2.3.1.297,,,
enz_ec_2_3_1_299,EC 2.3.1.299,2.3.1.299,,,
enz_ec_2_3_1_15,EC 2.3.1.15,2.3.1.15,,,
enz_ec_3_1_2_1,EC 3.1.2.1,3.1.2.1,,,
enz_ec_3_1_2_2,EC 3.1.2.2,3.1.2.2,,,
enz_ec_1_3_1_44,EC 1.3.1.44,1.3.1.44,,,
enz_ec_1_3_8_5,EC 1.3.8.5,1.3.8.5,,,
enz_ec_3_1_1_3,EC 3.1.1.3,3.1.1.3,,,
enz_ec_4_2_1_159,EC 4.2.1.159,4.2.1.159,,,
enz_ec_5_3_2_6,EC 5.3.2.6,5.3.2.6,,,
enz_ec_5_3_2_7,EC 5.3.2.7,5.3.2.7,,,
enz_ec_5_3_2_8,EC 5.3.2.8,5.3.2.8,,,
enz_ec_5_3_3_15,EC 5.3.3.15,5.3.3.15,,,
enz_ec_5_3_3_16,EC 5.3.3.16,5.3.3.16,,,
enz_ec_1_1_1_159,EC 1.1.1.159,1.1.1.159,,,
enz_ec_1_1_1_201,EC 1.1.1.201,1.1.1.201,,,
enz_ec_2_8_2_13,EC 2.8.2.13,2.8.2.13,,,
enz_ec_2_8_2_32,EC 2.8.2.32,2.8.2.32,,,
enz_ec_2_8_2_7,EC 2.8.2.7,2.8.2.7,,,
