id,name,ec,source,smarts,ec_list,score,datasets,radius,is_balanced
rr_MNXR101039,RetroRules reaction MNXR101039,1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[O;H1:6],1.1;1.1.1;1.1.1.1;1.1.1.27;1.1.1.272;1.1.1.28;1.1.1.40;1.1.1.86;1.1.2.3;1.1.2.4;1.1.3.15;1.1.3.2;1.1.5;1.1.99.40;1.1.99.7,0.2514866888523102,metanetx,10,B
rr_MNXR101040,RetroRules reaction MNXR101040,1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[O;H1:6],1.1;1.1.1;1.1.1.1;1.1.1.27;1.1.1.272;1.1.1.28;1.1.1.40;1.1.1.86;1.1.2.3;1.1.2.4;1.1.3.15;1.1.3.2;1.1.5;1.1.99.40;1.1.99.7,0.2514866888523102,metanetx,10,B
rr_MNXR101060,RetroRules reaction MNXR101060,3.7.1.3,retrorules,[C;H0:1](=[O;H0:2])(-[c;H0:3])-[O;H1:4]>>[N;H2]-[C;H1](-[C;H2]-[C;H0:1](=[O;H0:2])-[c;H0:3])-[C;H0](=[O;H0])-[O;H1].[O;H2:4],3.7.1.3,1.0,metanetx,1,B
rr_MNXR101063,RetroRules reaction MNXR101063,,retrorules,[O;H1:1]-[C;H1:2](-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H2:7]-[N;H0:8](-[C;H3:9])(-[C;H3:10])-[C;H3:11]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[O;H0:1]-[C;H1:2](-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H2:7]-[N;H0:8](-[C;H3:9])(-[C;H3:10])-[C;H3:11],,0.0933813825249672,metanetx,10,
rr_MNXR101105,RetroRules reaction MNXR101105,2.3.1.21,retrorules,[O;H1:1]-[C;H1:2](-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H2:7]-[N;H0:8](-[C;H3:9])(-[C;H3:10])-[C;H3:11]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H1]=[C;H1]-[C;H2]-[C;H1]=[C;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H1:2](-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H2:7]-[N;H0:8](-[C;H3:9])(-[C;H3:10])-[C;H3:11],2.3.1.21,0.7598356604576111,metanetx,10,B
rr_MNXR101151,RetroRules reaction MNXR101151,,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3](-[O;H1:4])-[C;H2:5]-[O;H0:6]-[P;H0:7](=[O;H0:8])(-[O;H1:9])-[O;H0:10]-[C;H2:11]-[C;H2:12]-[N;H2:13]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3](-[O;H1:4])-[C;H2:5]-[O;H0:6]-[P;H0:7](=[O;H0:8])(-[O;H1:9])-[O;H0:10]-[C;H2:11]-[C;H2:12]-[N;H2:13],,0.7071067690849304,metanetx,10,B
rr_MNXR101152,RetroRules reaction MNXR101152,,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3](-[O;H1:4])-[C;H2:5]-[O;H0:6]-[P;H0:7]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H1]=[C;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3](-[O;H1:4])-[C;H2:5]-[O;H0:6]-[P;H0:7],,0.638943076133728,metanetx,5,B
rr_MNXR101158,RetroRules reaction MNXR101158,3.1.1.5,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10]>>[O;H0]=[P;H0](-[O;H1])(-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0:10]-[C;H0:8](-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:9],3.1.1.5,0.8408964276313782,metanetx,8,B
rr_MNXR101159,RetroRules reaction MNXR101159,3.1.1.5,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10]>>[O;H0]=[P;H0](-[O;H1])(-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0:10]-[C;H0:8](-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:9],3.1.1.5,0.8408964276313782,metanetx,8,B
rr_MNXR101160,RetroRules reaction MNXR101160,3.1.1.5,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10]>>[O;H0]=[P;H0](-[O;H1])(-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0:10]-[C;H0:8](-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:9],3.1.1.5,0.8408964276313782,metanetx,8,B
rr_MNXR101161,RetroRules reaction MNXR101161,3.1.1.5,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10]>>[O;H0]=[P;H0](-[O;H1])(-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0:10]-[C;H0:8](-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:9],3.1.1.5,0.8408964276313782,metanetx,8,B
rr_MNXR101242,RetroRules reaction MNXR101242,1.1.1,retrorules,[C;H1:1]-[C;H1:2]=[O;H0:3]>>[C;H1:1]-[C;H2:2]-[O;H1:3],1.1.1;1.1.1.1;1.1.1.103;1.1.1.105;1.1.1.126;1.1.1.156;1.1.1.161;1.1.1.177;1.1.1.183;1.1.1.184;1.1.1.19;1.1.1.194;1.1.1.195;1.1.1.2;1.1.1.21;1.1.1.216;1.1.1.23;1.1.1.273;1.1.1.276;1.1.1.283;1.1.1.291;1.1.1.300;1.1.1.31;1.1.1.315;1.1.1.317;1.1.1.324;1.1.1.347;1.1.1.35;1.1.1.354;1.1.1.365;1.1.1.373;1.1.1.387;1.1.1.405;1.1.1.54;1.1.1.55;1.1.1.60;1.1.1.71;1.1.1.72;1.1.1.77;1.1.3;1.1.3.39;1.1.3.43;1.1.3.44;1.1.3.48;1.1.3.7;1.1.3.9;1.1.99.36;1.11.1.7;1.14.13.15;1.14.13.72;1.14.14.1;1.14.15.15;1.3.1.20,0.15861187875270844,metanetx,1,B
rr_MNXR101251,RetroRules reaction MNXR101251,2.7.1,retrorules,[C;H3:1]-[C;H1:2](-[O;H0:3]-[P;H0:4](=[O;H0:5])(-[O;H1:6])-[O;H1:7])-[C;H1:8](-[N;H2:9])-[C;H0:10]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H1:8](-[N;H2:9])-[C;H0:10].[N;H2]-[c;H0]1:[n;H0]:[c;H1]:[n;H0]:[c;H0]2:[c;H0]:1:[n;H0]:[c;H1]:[n;H0]:2-[C;H1]1-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0:4](=[O;H0:5])(-[O;H1:6])-[O;H1:7])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.7.1;2.7.1.177,1.0,metanetx,3,B
rr_MNXR101273,RetroRules reaction MNXR101273,1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[O;H1:6],1.1;1.1.1;1.1.1.1;1.1.1.27;1.1.1.272;1.1.1.28;1.1.1.40;1.1.1.86;1.1.2.3;1.1.2.4;1.1.3.15;1.1.3.2;1.1.5;1.1.99.40;1.1.99.7,0.2514866888523102,metanetx,10,B
rr_MNXR101339,RetroRules reaction MNXR101339,1.1.1.38,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4]>>[O;H0]=[C;H0](-[O;H1])-[C;H2:1]-[C;H1:2](-[O;H1:3])-[C;H0:4],1.1.1.38;1.1.1.39;1.1.1.40;1.1.1.42;1.1.1.83,0.41113361716270447,metanetx,1,B
rr_MNXR101419,RetroRules reaction MNXR101419,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[O;H1:5])-[C;H2:6]-[S;H1:7]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[C;H2:6]-[S;H1:7],1.1.1.27,0.7598356604576111,metanetx,10,B
rr_MNXR101420,RetroRules reaction MNXR101420,2.1.1,retrorules,[C;H3:1]-[O;H1:2]>>[O;H0]=[S;H0](=[O;H0])(-[O;H1])-[C;H2]-[C;H2]-[S;H0]-[C;H3:1].[O;H2:2],2.1.1;2.1.1.246;2.1.1.90,1.0,metanetx,10,B
rr_MNXR101439,RetroRules reaction MNXR101439,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5](-[O;H1:6])-[C;H0:7](=[O;H0:8])-[O;H1:9]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7](=[O;H0:8])-[O;H1:9],1.1.1.27;1.1.1.28;1.1.1.299;1.1.1.37;1.1.1.39;1.1.1.82;1.1.3.3;1.1.5.4;1.1.99.16;1.1.99.40;1.1.99.7,0.2385120838880539,metanetx,10,B
rr_MNXR101440,RetroRules reaction MNXR101440,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5](-[O;H1:6])-[C;H0:7](=[O;H0:8])-[O;H1:9]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7](=[O;H0:8])-[O;H1:9],1.1.1.27;1.1.1.28;1.1.1.299;1.1.1.37;1.1.1.39;1.1.1.82;1.1.3.3;1.1.5.4;1.1.99.16;1.1.99.40;1.1.99.7,0.2385120838880539,metanetx,10,B
rr_MNXR101443,RetroRules reaction MNXR101443,1.1.1.38,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4]>>[O;H0]=[C;H0](-[O;H1])-[C;H2:1]-[C;H1:2](-[O;H1:3])-[C;H0:4],1.1.1.38;1.1.1.39;1.1.1.40;1.1.1.42;1.1.1.83,0.41113361716270447,metanetx,1,B
rr_MNXR101444,RetroRules reaction MNXR101444,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5](-[O;H1:6])-[C;H0:7](=[O;H0:8])-[O;H1:9]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7](=[O;H0:8])-[O;H1:9],1.1.1.27;1.1.1.28;1.1.1.299;1.1.1.37;1.1.1.39;1.1.1.82;1.1.3.3;1.1.5.4;1.1.99.16;1.1.99.40;1.1.99.7,0.2385120838880539,metanetx,10,B
rr_MNXR101446,RetroRules reaction MNXR101446,1.1.1.38,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4]>>[O;H0]=[C;H0](-[O;H1])-[C;H2:1]-[C;H1:2](-[O;H1:3])-[C;H0:4],1.1.1.38;1.1.1.39;1.1.1.40;1.1.1.42;1.1.1.83,0.41113361716270447,metanetx,1,B
rr_MNXR101452,RetroRules reaction MNXR101452,,retrorules,[C;H0:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:2](-[C;H0:1])=[O;H0:3].[N;H2]-[c;H0]1:[n;H0]:[c;H1]:[n;H0]:[c;H0]2:[c;H0]:1:[n;H0]:[c;H1]:[n;H0]:2-[C;H1]1-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1:4])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],,0.35084396600723267,metanetx,1,B
rr_MNXR101453,RetroRules reaction MNXR101453,,retrorules,[C;H0:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:2](-[C;H0:1])=[O;H0:3].[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H1:4],,0.26692143082618713,metanetx,1,B
rr_MNXR101469,RetroRules reaction MNXR101469,,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0](=[O;H0])-[C;H0:2](=[C;H1]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H3:1].[O;H2:3],,0.0933813825249672,metanetx,10,B
rr_MNXR101512,RetroRules reaction MNXR101512,,retrorules,[C;H3:1]-[C;H0:2](=[C;H1:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H0:7](-[S;H0:8]-[C;H2:9]-[C;H2:10]-[N;H1:11]-[C;H0:12](=[O;H0:13])-[C;H2:14]-[C;H2:15]-[N;H1:16]-[C;H0:17](=[O;H0:18])-[C;H1:19](-[O;H1:20])-[C;H0:21])=[O;H0:22]>>[O;H1]-[C;H0:2](-[C;H3:1])(-[C;H2:3]-[C;H0:4](=[O;H0:5])-[S;H0:8]-[C;H2:9]-[C;H2:10]-[N;H1:11]-[C;H0:12](=[O;H0:13])-[C;H2:14]-[C;H2:15]-[N;H1:16]-[C;H0:17](=[O;H0:18])-[C;H1:19](-[O;H1:20])-[C;H0:21])-[C;H0:7](=[O;H0:22])-[O;H1:6],,0.0933813825249672,metanetx,10,B
rr_MNXR101551,RetroRules reaction MNXR101551,4.2.3.3,retrorules,([C;H1:1]=[O;H0:2].[C;H3:3])>>([O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H0]-[C;H2:3].[C;H2:1]-[O;H1:2]),4.2.3.3,0.3742031753063202,metanetx,0,B
rr_MNXR101552,RetroRules reaction MNXR101552,,retrorules,[O;H0:1](-[P;H0:2](-[O;H1:3])(=[O;H0:4])-[O;H1:5])-[C;H2:6]-[C;H1:7](-[O;H1:8])-[C;H1:9]=[O;H0:10]>>[C;H3:6]-[C;H0:7](=[O;H0:8])-[C;H1:9]=[O;H0:10].[O;H0:1]=[P;H0:2](-[O;H1:3])(-[O;H1:4])-[O;H1:5],,0.0933813825249672,metanetx,10,B
rr_MNXR101576,RetroRules reaction MNXR101576,5.5.1.4,retrorules,([C;H1:1]-[C;H1:2].[O;H1:3])>>([C;H2:1].[O;H0:3]-[C;H1:2]),5.5.1.4,0.5372849702835083,metanetx,0,B
rr_MNXR101667,RetroRules reaction MNXR101667,1.2.1.27,retrorules,([P;H0:1]-[O;H1:2].[S;H0:3]-[C;H0:4]-[C;H2:5])>>([O;H1]-[P;H0:1].[S;H1:3]).[O;H0]=[C;H1]-[C;H1:5]-[C;H0:4]-[O;H1:2],1.2.1.27,0.5372849702835083,metanetx,0,B
rr_MNXR101737,RetroRules reaction MNXR101737,1.1.1,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5]=[O;H0:6]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H2:5]-[O;H1:6],1.1.1;1.1.1.2;1.1.1.298;1.1.1.59;1.1.1.N11,0.7598356604576111,metanetx,10,B
rr_MNXR101860,RetroRules reaction MNXR101860,,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[O;H0]=[C;H1]-[C;H2]-[C;H2]-[C;H1](-[N;H1]-[C;H0:2](-[C;H3:1])=[O;H0:3])-[C;H0](=[O;H0])-[O;H1].[O;H2:4],,0.8408964276313782,metanetx,10,B
rr_MNXR101885,RetroRules reaction MNXR101885,2.7.1.23,retrorules,[C;H1:1]-[C;H1:2](-[C;H2:3]-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H0:12]-[P;H0:13](=[O;H0:14])(-[O;H1:15])-[O;H1:16])-[O;H0:17]>>[C;H1:1]-[C;H1:2](-[C;H2:3]-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H1:12])-[O;H0:17].[N;H2]-[C;H0](=[O;H0])-[c;H0]1:[c;H1]:[c;H1]:[c;H1]:[n;H0;+1](-[C;H1]2-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]3-[O;H0]-[C;H1](-[n;H0]4:[c;H1]:[n;H0]:[c;H0]5:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:5:4)-[C;H1](-[O;H0]-[P;H0:13](=[O;H0:14])(-[O;H1:15])-[O;H1:16])-[C;H1]-3-[O;H1])-[C;H1](-[O;H1])-[C;H1]-2-[O;H1]):[c;H1]:1,2.7.1.23,0.6147881746292114,metanetx,7,B
rr_MNXR101908,RetroRules reaction MNXR101908,2.6.1,retrorules,[C;H0:1]-[C;H2:2]>>[C;H3]-[C;H0](=[O;H0])-[N;H1]-[C;H1](-[C;H2]-[C;H2]-[C;H2]-[C;H0:1])-[C;H0](=[O;H0])-[O;H1].[N;H2]-[C;H1](-[C;H0](=[O;H0])-[O;H1])-[C;H2:2],2.6.1,0.26760321855545044,metanetx,0,B
rr_MNXR101917,RetroRules reaction MNXR101917,3.5.1.32,retrorules,[N;H1:1](-[C;H2:2]-[C;H0:3])-[C;H0:4](=[O;H0:5])-[c;H0:6](:[c;H1:7]):[c;H1:8]>>[N;H2:1]-[C;H2:2]-[C;H0:3].[O;H1]-[C;H0:4](=[O;H0:5])-[c;H0:6](:[c;H1:7]):[c;H1:8],3.5.1.32,1.0,metanetx,2,B
rr_MNXR101932,RetroRules reaction MNXR101932,3.6.1,retrorules,[C;H1:1]-[C;H1:2](-[C;H2:3]-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H1:8])-[O;H0:9]>>[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H0]-[P;H0:5](-[O;H0:4]-[C;H2:3]-[C;H1:2](-[C;H1:1])-[O;H0:9])(=[O;H0:6])-[O;H1:7].[O;H2:8],3.6.1;3.6.1.23;3.6.1.58;3.6.1.6;3.6.1.64,0.6687403321266174,metanetx,4,B
rr_MNXR101944,RetroRules reaction MNXR101944,3.5.1.106,retrorules,[O;H0:1]=[C;H1:2]-[N;H1:3]-[C;H0:4](=[O;H0:5])-[C;H1:6]>>[N;H2:3]-[C;H0:4](=[O;H0:5])-[C;H1:6].[O;H1]-[C;H1:2]=[O;H0:1],3.5.1.106,1.0,metanetx,2,B
rr_MNXR101969,RetroRules reaction MNXR101969,3.5.1,retrorules,[C;H0:1](=[O;H0:2])(-[c;H0:3](:[c;H1:4]):[c;H1:5])-[O;H1:6]>>[N;H2]-[C;H0:1](=[O;H0:2])-[c;H0:3](:[c;H1:4]):[c;H1:5].[O;H2:6],3.5.1;3.5.1.42,0.7071067690849304,metanetx,2,B
rr_MNXR101977,RetroRules reaction MNXR101977,3.5.1.19,retrorules,[C;H0:1](=[O;H0:2])(-[c;H0:3](:[c;H1:4]):[c;H1:5])-[N;H2:6]>>[N;H3:6].[O;H0]=[C;H0:1](-[O;H1:2])-[c;H0:3](:[c;H1:4]):[c;H1:5],3.5.1.19;3.5.1.4,0.6147881746292114,metanetx,2,B
rr_MNXR101979,RetroRules reaction MNXR101979,2.4.2.21,retrorules,[c;H0:1]1:[c;H1:2]:[c;H0:3]2:[n;H0:4]:[c;H1:5]:[n;H0:6](-[C;H1:7]3-[O;H0:8]-[C;H1:9](-[C;H2:10]-[O;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14]-3-[O;H1:15]):[c;H0:16]:2:[c;H1:17]:[c;H0:18]:1-[C;H3:19]>>[O;H0]=[C;H0](-[O;H1])-[c;H0]1:[c;H1]:[c;H1]:[c;H1]:[n;H0;+1](-[C;H1:7]2-[O;H0:8]-[C;H1:9](-[C;H2:10]-[O;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14]-2-[O;H1:15]):[c;H1]:1.[c;H0:1]1:[c;H1:2]:[c;H0:3]2:[n;H0:4]:[c;H1:5]:[n;H1:6]:[c;H0:16]:2:[c;H1:17]:[c;H0:18]:1-[C;H3:19],2.4.2.21,0.31389954686164856,metanetx,4,B
rr_MNXR101999,RetroRules reaction MNXR101999,1.5.1,retrorules,[C;H0:1](-[C;H2:2]-[C;H2:3])(-[C;H0:4](=[O;H0:5])-[O;H1:6])=[O;H0:7]>>[N;H1]=[C;H0](-[N;H2])-[N;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H1](-[N;H1]-[C;H1:1](-[C;H2:2]-[C;H2:3])-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H0](=[O;H0])-[O;H1].[O;H2:7],1.5.1;1.5.1.19,1.0,metanetx,2,B
rr_MNXR102028,RetroRules reaction MNXR102028,3.1.3,retrorules,[O;H0:1]=[P;H0:2](-[O;H1:3])(-[O;H1:4])-[O;H0:5]-[C;H2:6]-[C;H1:7]1-[C;H1:8](-[O;H1:9])-[C;H2:10]-[C;H1:11](-[n;H0:12]2:[c;H1:13]:[c;H1:14]:[c;H0:15](=[O;H0:16]):[n;H1:17]:[c;H0:18]:2=[O;H0:19])-[O;H0:20]-1>>[O;H0:16]=[c;H0:15]1:[c;H1:14]:[c;H1:13]:[n;H0:12](-[C;H1:11]2-[C;H2:10]-[C;H1:8](-[O;H1:9])-[C;H1:7](-[C;H2:6]-[O;H1:5])-[O;H0:20]-2):[c;H0:18](=[O;H0:19]):[n;H1:17]:1.[O;H1]-[P;H0:2](=[O;H0:1])(-[O;H1:3])-[O;H1:4],3.1.3;3.1.3.2;3.1.3.31;3.1.3.5;3.1.3.89,0.7598356604576111,metanetx,10,B
rr_MNXR102044,RetroRules reaction MNXR102044,3.6.1,retrorules,[C;H1:1]-[C;H1:2](-[C;H2:3]-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H0:12]-[P;H0:13](=[O;H0:14])(-[O;H1:15])-[O;H1:16])-[O;H0:17]>>[C;H1:1]-[C;H1:2](-[C;H2:3]-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H1:12])-[O;H0:17].[O;H1]-[P;H0:13](=[O;H0:14])(-[O;H1:15])-[O;H1:16],3.6.1;3.6.1.15;3.6.1.39;3.6.1.5;3.6.4.13,0.6147881746292114,metanetx,7,B
rr_MNXR102057,RetroRules reaction MNXR102057,3.1.5.1,retrorules,[P;H0:1](=[O;H0:2])(-[O;H1:3])(-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H1:12])-[O;H1:13]>>[N;H2]-[c;H0]1:[n;H0]:[c;H0]2:[c;H0](:[n;H0]:[c;H1]:[n;H0]:2-[C;H1]2-[C;H2]-[C;H1](-[O;H1])-[C;H1](-[C;H2]-[O;H0]-[P;H0:1](=[O;H0:2])(-[O;H1:3])-[O;H0:4]-[P;H0:5](=[O;H0:6])(-[O;H1:7])-[O;H0:8]-[P;H0:9](=[O;H0:10])(-[O;H1:11])-[O;H1:12])-[O;H0]-2):[c;H0](=[O;H0]):[n;H1]:1.[O;H2:13],3.1.5.1,0.5946035385131836,metanetx,10,B
