id,name,smiles,inchikey,kegg,chebi,role,is_monomer,is_currency,formula,charge,mass
cpd_MNXM1467,diacetyl,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,,,intermediate,false,false,C4H6O2,0,86.09000
cpd_MNXM146721,(R)-lipoyl-GMP,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)([O-])OC(=O)CCCC[C@@H]3CCSS3)[C@@H](O)[C@H]2O)C(=O)N1,CBFBRENOWPXOON-GDHWZLSQSA-M,,,intermediate,false,false,C18H25N5O9PS2,-1,550.53200
cpd_MNXM146723,"1',3'-bis-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol",CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC,TZWVVHWEXQUYPT-YDAWRACYSA-L,,,intermediate,false,false,C45H84O15P2,-2,927.10000
cpd_MNXM146759,"1,2-O,O-dihexadecanoyl-1,2-hexadecanediol",CCCCCCCCCCCCCCCC(=O)OCC(CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,JBXHTKYUTHLVLY-UHFFFAOYSA-N,,,intermediate,false,false,C48H94O4,0,735.27600
cpd_MNXM146760,"1,3-di-(9Z)-hexadecenoylglycerol",CCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCC,UUCZIVACHUFMPO-VMNXYWKNSA-N,,,intermediate,false,false,C35H64O5,0,564.89200
cpd_MNXM146763,"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-N-(acetyl)-sphing-4-enine",CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](NC(C)=O)[C@H](O)/C=C/CCCCCCCCCCCCC,CBCJAPNRANPOIX-GRUWYVAUSA-N,,,intermediate,false,false,C42H69NO4,0,652.01700
cpd_MNXM146765,"1-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-2-(9Z)-octadecenoyl-sn-glycerol",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,YOXLBXCEDZBDAK-CIFJYXINSA-N,,,intermediate,false,false,C41H70O5,0,643.00600
cpd_MNXM146766,"1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-O-hexadecyl-sn-glycero-3-phosphocholine",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCCCCCCCCCCCCC,DPKNRBFBYHMBIU-WWBBCYQPSA-N,,,intermediate,false,false,C44H82NO7P,0,768.11400
cpd_MNXM146773,"1-(9Z-octadecenoyl)-2-O-(5Z,8Z,11Z,14Z-eicosatetraenyl)-sn-glycerol",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCO[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCCCC,QESYQJQDGVGRIA-QUJQOUSVSA-N,,,intermediate,false,false,C41H72O4,0,629.02300
cpd_MNXM146774,"N,1-di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine",CCCCCCCC/C=C\CCCCCCCC(=O)NCCOP(=O)([O-])OC[C@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC,UQJFAJZAVYKPEN-NYVOMTAGSA-M,,,intermediate,false,false,C41H77NO8P,-1,743.04000
cpd_MNXM146775,N-eicosanoyl-1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCCNC(=O)CCCCCCCCCCCCCCCCCCC,FPTSLKCBYZXNAK-JHWHEROUSA-M,,,intermediate,false,false,C43H83NO8P,-1,773.11000
cpd_MNXM146776,N-octadecanoyl-1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCCNC(=O)CCCCCCCCCCCCCCCCC,LIPZZWCCANYPKE-DJEJVYNPSA-M,,,intermediate,false,false,C41H79NO8P,-1,745.05600
cpd_MNXM146797,1-butanoyl-2-(9Z)-octadecenoyl-sn-glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC,KSOVALZHNUYBPU-DGVDTQEHSA-N,,,intermediate,false,false,C25H46O5,0,426.63800
cpd_MNXM1468,chloroacetate,O=C([O-])CCl,FOCAUTSVDIKZOP-UHFFFAOYSA-M,,,intermediate,false,false,C2H2ClO2,-1,93.48900
cpd_MNXM146800,1-decanoylglycerol,CCCCCCCCCC(=O)OCC(O)CO,LKUNXBRZDFMZOK-UHFFFAOYSA-N,,,intermediate,false,false,C13H26O4,0,246.34700
cpd_MNXM146801,1-hexadecanoyl-2-(10-hydroperoxy-8E-octadecenoyl)-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C/C(CCCCCCCC)OO,WDVMUQGXOAZRKX-JLMWPCEGSA-N,,,intermediate,false,false,C42H82NO10P,0,792.08900
cpd_MNXM146807,1-hexadecanoyl-2-decanoyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC,WHXGUMQFAMJVSQ-JGCGQSQUSA-N,,,intermediate,false,false,C34H68NO8P,0,649.89100
cpd_MNXM146808,1-hexadecanoyl-2-octanoyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC,BIKOKUIYZRORTR-SSEXGKCCSA-N,,,intermediate,false,false,C32H64NO8P,0,621.83700
cpd_MNXM146822,1-O-(9Z)-octadecenylglycerone 3-phosphate,CCCCCCCC/C=C\CCCCCCCCOCC(=O)COP(=O)([O-])[O-],DAFQBMXTGZLAQG-KTKRTIGZSA-L,,,intermediate,false,false,C21H39O6P,-2,418.51100
cpd_MNXM146823,"1-O-(9Z,12Z)-octadecadienylglycerone 3-phosphate",CCCCC/C=C\C/C=C\CCCCCCCCOCC(=O)COP(=O)([O-])[O-],WIKTZNNDPBWNFJ-HZJYTTRNSA-L,,,intermediate,false,false,C21H37O6P,-2,416.49500
cpd_MNXM146824,"1-O-(9Z,12Z,15Z)-octadecatrienylglycerone 3-phosphate",CC/C=C\C/C=C\C/C=C\CCCCCCCCOCC(=O)COP(=O)([O-])[O-],XPPNSIXWMCDITM-PDBXOOCHSA-L,,,intermediate,false,false,C21H35O6P,-2,414.47900
cpd_MNXM146825,"1-O-(9Z-octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])[O-],XXNDXYPDJRWJNS-WQOZCSOVSA-L,,,intermediate,false,false,C41H71O7P,-2,706.98600
cpd_MNXM146832,1-O-dodecylglycerone 3-phosphate,CCCCCCCCCCCCOCC(=O)COP(=O)([O-])[O-],IYNMOMWCMFNYJV-UHFFFAOYSA-L,,,intermediate,false,false,C15H29O6P,-2,336.36500
cpd_MNXM146833,1-O-heptadecylglycerone 3-phosphate,CCCCCCCCCCCCCCCCCOCC(=O)COP(=O)([O-])[O-],RSIYSAVOBAUEIJ-UHFFFAOYSA-L,,,intermediate,false,false,C20H39O6P,-2,406.50000
cpd_MNXM146836,1-O-hexadecyl-2-acetyl-3-decanoyl-sn-glycerol,CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCC)OC(C)=O,FMCXDQKXLGNLBF-SSEXGKCCSA-N,,,intermediate,false,false,C31H60O5,0,512.81600
cpd_MNXM146837,1-O-hexadecyl-2-acetyl-3-dodecanoyl-sn-glycerol,CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCCCC)OC(C)=O,AFPSUMOSKZMZGD-JGCGQSQUSA-N,,,intermediate,false,false,C33H64O5,0,540.87000
cpd_MNXM146840,1-O-hexadecyl-2-acetyl-3-octanoyl-sn-glycerol,CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC)OC(C)=O,SBFWLWZYSNLQGC-MUUNZHRXSA-N,,,intermediate,false,false,C29H56O5,0,484.76200
cpd_MNXM146841,1-O-hexadecyl-2-acetyl-3-tetradecanoyl-sn-glycerol,CCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCCCCCC)OC(C)=O,NJPLVGBNOUFNTO-UUWRZZSWSA-N,,,intermediate,false,false,C35H68O5,0,568.92400
cpd_MNXM146845,1-O-hexadecyl-2-glutaryl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(=O)[O-],GWFNYULHWQKAID-HHHXNRCGSA-M,,,intermediate,false,false,C29H57NO9P,-1,594.74700
cpd_MNXM146848,1-O-hexadecyl-2-succinyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC(=O)[O-],ZSRRCEDBZQNHMN-AREMUKBSSA-M,,,intermediate,false,false,C28H55NO9P,-1,580.72000
cpd_MNXM146849,1-O-hexadecyl-3-(9Z)-octadecenoylglycerol,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COCCCCCCCCCCCCCCCC,OHCUOFSNZQBCEP-ZPHPHTNESA-N,,,intermediate,false,false,C37H72O4,0,580.97900
cpd_MNXM14685,"sphinga-(4E,8E)-dienine",CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@@H]([NH3+])CO,RTQVJTLVVBJRJG-SEXYCKHXSA-O,,,intermediate,false,false,C18H36NO2,1,298.49100
cpd_MNXM146852,1-O-pentadecylglycerone 3-phosphate,CCCCCCCCCCCCCCCOCC(=O)COP(=O)([O-])[O-],VWGZQKUCQYRXLX-UHFFFAOYSA-L,,,intermediate,false,false,C18H35O6P,-2,378.44600
cpd_MNXM146853,1-O-tetradecylglycerone 3-phosphate,CCCCCCCCCCCCCCOCC(=O)COP(=O)([O-])[O-],LDWCSWDPJMQCHY-UHFFFAOYSA-L,,,intermediate,false,false,C17H33O6P,-2,364.41900
cpd_MNXM146857,1-octanoyl-2-(9Z)-octadecenoyl-sn-glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC,KJIDXLFNTLKOKK-FVDMPLEPSA-N,,,intermediate,false,false,C29H54O5,0,482.74600
cpd_MNXM146858,1-octanoylglycerol,CCCCCCCC(=O)OCC(O)CO,GHBFNMLVSPCDGN-UHFFFAOYSA-N,,,intermediate,false,false,C11H22O4,0,218.29300
cpd_MNXM146859,1-tuberculosinyladenosine,C/C(=C\C[N+]1=C(N)C2=C(N=C1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C=N2)CC[C@@]1(C)[C@@H]2CCCC(C)(C)C2=CC[C@@H]1C,QPSHCYXDFVVWPO-WAHYGVONSA-O,,,intermediate,false,false,C30H46N5O4,1,540.72900
cpd_MNXM146879,"2,3-dihexanoyl-sn-glycerol",CCCCCC(=O)OC[C@@H](CO)OC(=O)CCCCC,DRUFTGMQJWWIOL-CYBMUJFWSA-N,,,intermediate,false,false,C15H28O5,0,288.38400
cpd_MNXM146880,"2,3-dioctadecanoyl-sn-glycerol",CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,UHUSDOQQWJGJQS-DIPNUNPCSA-N,,,intermediate,false,false,C39H76O5,0,625.03200
cpd_MNXM146883,"2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-L-serine",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CO)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-],ITIDLBCKKSNAPK-RRJHOXOUSA-M,,,intermediate,false,false,C26H43NO9P,-1,544.60200
cpd_MNXM146887,2-amino-2-phenylacetonitrile,N#CC(N)C1=CC=CC=C1,JTIHSSVKTWPPHI-UHFFFAOYSA-N,,,intermediate,false,false,C8H8N2,0,132.16600
cpd_MNXM146890,2-carboxytetracosanoyl-CoA,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],HFDIRCRWBDBZGJ-YPMIVOHTSA-I,,,intermediate,false,false,C46H77N7O19P3S,-5,1157.14100
cpd_MNXM146891,2-deoxy-alpha-L-fucosylaclacinomycin S,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)C2=C(C=C3C(=O)C4=C(C(=O)C3=C2[O-])C(O)=CC=C4)[C@H]1C(=O)OC,DEGUCPPGAZTULS-UJSHPDKWSA-N,,,intermediate,false,false,C42H55NO16,0,829.89300
cpd_MNXM146895,2-hydroxyhexadecyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCC(O)CCCCCCCCCCCCCC,QQWGYOFOZDNGPY-UHFFFAOYSA-N,,,intermediate,false,false,C32H64O3,0,496.86100
cpd_MNXM146898,"2-O,3-O-dihexadecanoyl-alpha,alpha-trehalose",CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCCCC,QOSPBHQULZCYBI-RPWXKBNISA-N,,,intermediate,false,false,C44H82O13,0,819.12700
cpd_MNXM146899,2-O-hexadecyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCO[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C,RKKJZVVEVRCBJA-XMMPIXPASA-N,,,intermediate,false,false,C24H52NO6P,0,481.65500
cpd_MNXM146935,3-oxo-2-methylhexadecanoyl-CoA,CCCCCCCCCCCCCC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],WUWKXNAGPVGNAF-PDKNGGRYSA-J,,,intermediate,false,false,C38H62N7O18P3S,-4,1029.93400
cpd_MNXM146972,4-hydroxybenzoyl-5'-AMP,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OC(=O)C2=CC=C(O)C=C2)[C@@H](O)[C@H]1O,DMJCKNFAONBFQI-XNIJJKJLSA-M,,,intermediate,false,false,C17H17N5O9P,-1,466.32300
cpd_MNXM147071,cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,,,intermediate,false,false,C7H15Cl2N2O2P,0,261.08900
cpd_MNXM147075,decanyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,IYDRZGXWJPJSNY-UHFFFAOYSA-N,,,intermediate,false,false,C26H52O2,0,396.70000
cpd_MNXM147098,"di-trans,poly-cis-dolichol",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCO,KLGBTYNAYAZPFD-QOLULZROSA-N,,,intermediate,false,false,C25H44O,0,360.62600
cpd_MNXM147103,epivancomycin,C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=C(C(O)=CC(O)=C4)C4=CC3=CC=C4O)[C@H](O)C3=CC=C(OC4=CC2=CC(=C4O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([NH3+])[C@@H](O)[C@H](C)O2)OC2=C(Cl)C=C(C=C2)[C@H]1O)C(Cl)=C3,MYPYJXKWCTUITO-UNZADAAQSA-O,,,intermediate,false,false,C66H76Cl2N9O24,1,1450.27900
cpd_MNXM147112,ginsenoside Rb3,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,NODILNFGTFIURN-USYOXQFSSA-N,,,intermediate,false,false,C53H90O22,0,1079.28100
cpd_MNXM147118,heptadecan-1-ol,CCCCCCCCCCCCCCCCCO,GOQYKNQRPGWPLP-UHFFFAOYSA-N,,,intermediate,false,false,C17H36O,0,256.47400
cpd_MNXM147164,N(4)-aminopropylspermine,[NH3+]CCC[NH2+]CCCC[NH+](CCC[NH3+])CCC[NH3+],UAGCUQRCYLGHHF-UHFFFAOYSA-S,,,intermediate,false,false,C13H38N5,5,264.48200
cpd_MNXM147168,N-(11Z-eicosenoyl)-sphing-4-enine,CCCCCCCC/C=C\CCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC,VJSANVIMIYPTLW-XXGFTFAKSA-N,,,intermediate,false,false,C38H73NO3,0,592.00600
cpd_MNXM147175,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-(4R)-hydroxysphinganine",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,MYFWOINCQDEQRM-RGSGCEEESA-N,,,intermediate,false,false,C38H69NO4,0,603.97300
cpd_MNXM147176,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sphing-4-enine",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC,JFUBEVZVSISOGF-DNLSVOTPSA-N,,,intermediate,false,false,C38H67NO3,0,585.95800
cpd_MNXM147177,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sphinganine",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,NXKPWQUXGKASPM-AJIQFNDCSA-N,,,intermediate,false,false,C38H69NO3,0,587.97400
cpd_MNXM147178,N-(9Z-octadecenoyl)-(4R)-hydroxysphinganine,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,ATGQXSBKTQANOH-UWVGARPKSA-N,,,intermediate,false,false,C36H71NO4,0,581.96700
cpd_MNXM147181,N-octanoylsphing-4-enine,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCC,APDLCSPGWPLYEQ-WRBRXSDHSA-N,,,intermediate,false,false,C26H51NO3,0,425.69800
cpd_MNXM147202,N-hexanoyl-sphinganine,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCC,VUMHYWBWYSPQMM-XZOQPEGZSA-N,,,intermediate,false,false,C24H49NO3,0,399.66000
cpd_MNXM147204,N-octadecanoyl-sn-glycero-3-phospho-ethanolamine,CCCCCCCCCCCCCCCCCC(=O)NCCOP(=O)([O-])OC[C@H](O)CO,GWPSWVKRTQYSAW-JOCHJYFZSA-M,,,intermediate,false,false,C23H47NO7P,-1,480.60300
cpd_MNXM147215,N-tetracosanoyl-heptadecasphing-4-enine,CCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,OWQPALVMZWREMV-PUYNVXOJSA-N,,,intermediate,false,false,C41H81NO3,0,636.10300
cpd_MNXM147221,nonyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCCCCCCCCC,SDPZWRKQPQDSQW-UHFFFAOYSA-N,,,intermediate,false,false,C25H50O2,0,382.67300
cpd_MNXM147234,O-3-oxobutanoyl-(R)-carnitine,CC(=O)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,NGHNCQYFTPFRAD-SECBINFHSA-N,,,intermediate,false,false,C11H19NO5,0,245.27500
cpd_MNXM147240,O-aminobenzaldehyde,NC1=CC=CC=C1C=O,FXWFZIRWWNPPOV-UHFFFAOYSA-N,,,intermediate,false,false,C7H7NO,0,121.13900
cpd_MNXM147244,octyl hexadecanoyl,CCCCCCCCCCCCCCCC(=O)OCCCCCCCC,OQILCOQZDHPEAZ-UHFFFAOYSA-N,,,intermediate,false,false,C24H48O2,0,368.64600
cpd_MNXM147298,1-tetradecanoyl-2-(9Z)-octadecenoyl-sn-glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCC,XEQQGHISHUGMIP-ASUORMEESA-N,,,intermediate,false,false,C35H66O5,0,566.90800
cpd_MNXM14730,4-chlorosalicylate,O=C([O-])C1=CC=C(Cl)C=C1O,LWXFCZXRFBUOOR-UHFFFAOYSA-M,,,intermediate,false,false,C7H4ClO3,-1,171.55900
cpd_MNXM147320,tabtoxin,C[C@@H](O)[C@H](NC(=O)[C@@H](N)CC[C@]1(O)CNC1=O)C(=O)O,BFSBNVPBVGFFCF-WDOVLDDZSA-N,,,intermediate,false,false,C11H19N3O6,0,289.28800
cpd_MNXM147321,tabtoxinine beta-lactam,N[C@@H](CC[C@]1(O)CNC1=O)C(=O)O,BSUXZTMOMIFYBF-FFWSUHOLSA-N,,,intermediate,false,false,C7H12N2O4,0,188.18300
cpd_MNXM147327,"alpha, alpha'-trehalose 6-alpha-mycolate",CCCCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCCC1CC1CCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCCC,HASPJLRXBAGTID-BGZCIIMLSA-N,,,intermediate,false,false,C90H172O13,0,1462.35300
cpd_MNXM147329,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine",CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(NC(=O)C(C)[NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-],QKWIMSUVANLDFA-UHFFFAOYSA-J,,,intermediate,false,false,C38H56N8O27P2,-4,1118.84300
cpd_MNXM147361,1-O-malyl-beta-D-glucose,O=C(C[C@H](O)C(=O)[O-])O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,JNPIKEGPAFWHLI-RFSIWRIWSA-M,,,intermediate,false,false,C10H15O10,-1,295.22000
cpd_MNXM147366,15-demethoxy-epsilon-rhodomycinone,CC[C@@]1(O)C[C@H](O)C2=C(C(O)=C3C(=O)C4=C(C(=O)C3=C2O)C(O)=CC=C4)[C@H]1C(=O)[O-],BLWHPKDCXOWBOD-GSOWBQNUSA-M,,,intermediate,false,false,C21H17O9,-1,413.35800
cpd_MNXM147372,2-keto-4-hydroxy-5-phosphopentanoate,O=C([O-])C(=O)CC(O)CP(=O)([O-])O,FHTJZANAUHFQCD-UHFFFAOYSA-L,,,intermediate,false,false,C5H7O7P,-2,210.07800
cpd_MNXM147381,3-sulfinopropanoate,O=C([O-])CCS(=O)[O-],GBHSTQUVJWQJOK-UHFFFAOYSA-L,,,intermediate,false,false,C3H4O4S,-2,136.12800
cpd_MNXM147428,aldehydo-D-glucuronate,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-],IAJILQKETJEXLJ-QTBDOELSSA-M,,,intermediate,false,false,C6H9O7,-1,193.13100
cpd_MNXM147457,cytosinine,NC1=NC(=O)N([C@H]2C=C[C@H]([NH3+])[C@@H](C(=O)[O-])O2)C=C1,BCIARWGCSQRQRH-ARDNSNSESA-N,,,intermediate,false,false,C10H12N4O4,0,252.23000
cpd_MNXM147458,cytosylglucuronic acid,NC1=NC(=O)N([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C1,CHKIQPXDGYGCHW-YOWKYNACSA-N,,,intermediate,false,false,C10H13N3O7,0,287.22800
cpd_MNXM147461,octulose 8-phosphate,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,HBVGYHUWOQIXHJ-UIAUGNHASA-N,,,intermediate,false,false,C8H17O11P,0,320.18700
cpd_MNXM1475,fluoroacetate,O=C([O-])CF,QEWYKACRFQMRMB-UHFFFAOYSA-M,,,intermediate,false,false,C2H2FO2,-1,77.03400
cpd_MNXM14750,4-ethyl-2-methoxyphenol,CCC1=CC(OC)=C(O)C=C1,CHWNEIVBYREQRF-UHFFFAOYSA-N,,,intermediate,false,false,C9H12O2,0,152.19300
cpd_MNXM1476,genistein,O=C1C(C2=CC=C(O)C=C2)=COC2=C1C(O)=CC([O-])=C2,TZBJGXHYKVUXJN-UHFFFAOYSA-M,,,intermediate,false,false,C15H9O5,-1,269.23200
cpd_MNXM147605,pyrrothine,CN1C(=O)C(N)=C2SSC=C21,RQIPPEUKPSPCCI-UHFFFAOYSA-N,,,intermediate,false,false,C6H6N2OS2,0,186.26100
cpd_MNXM147691,15-demethoxy-aclacinomycin A,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)C2=C(C=C3C(=O)C4=C(C(=O)C3=C2O)C(O)=CC=C4)[C@H]1C(=O)[O-],FZXGUTZRXQXBMU-UFJKXKKKSA-N,,,intermediate,false,false,C41H51NO15,0,797.85100
cpd_MNXM147710,"2,4,6-trihydroxycinnamoyl-CoA",CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1=CC(O)=C(O)C=C1O,SYWCHDHDSJLGJL-VWNJLPARSA-J,,,intermediate,false,false,C30H38N7O20P3S,-4,941.65200
cpd_MNXM147730,2-keto-5-phospho-3-cis-pentenoate,O=C([O-])C(=O)/C=C\CP(=O)([O-])O,VWRVDHFDQXZMSP-UPHRSURJSA-L,,,intermediate,false,false,C5H5O6P,-2,192.06300
cpd_MNXM147739,2-sulfinoacetaldehyde,O=CCS(=O)[O-],GPIFJZBDHMKDSK-UHFFFAOYSA-M,,,intermediate,false,false,C2H3O3S,-1,107.11000
