compound_id,reaction_id,role
cpd_succinate,rr_MNXR111579,substrate
cpd_MNXM1368744,rr_MNXR111579,product
cpd_MNXM1370925,rr_MNXR111579,product
cpd_MNXM735438,rr_MNXR111579,product
cpd_MNXM1371364,rr_MNXR111588,substrate
cpd_MNXM735438,rr_MNXR111588,substrate
cpd_MNXM738250,rr_MNXR111588,product
cpd_MNXM1326,rr_MNXR111595,substrate
cpd_MNXM5783,rr_MNXR111595,product
cpd_MNXM1370019,rr_MNXR111606,substrate
cpd_MNXM7589,rr_MNXR111606,product
cpd_MNXM1371364,rr_MNXR111613,substrate
cpd_MNXM5784,rr_MNXR111613,product
cpd_MNXM1092965,rr_MNXR111685,substrate
cpd_MNXM1,rr_MNXR111685,substrate
cpd_MNXM731896,rr_MNXR111685,substrate
cpd_MNXM6611,rr_MNXR111685,product
cpd_MNXM1092965,rr_MNXR111697,substrate
cpd_MNXM1104715,rr_MNXR111697,substrate
cpd_MNXM1,rr_MNXR111697,substrate
cpd_MNXM6108,rr_MNXR111697,product
cpd_MNXM1742,rr_MNXR111703,substrate
cpd_MNXM3,rr_MNXR111703,substrate
cpd_MNXM1924,rr_MNXR111703,product
cpd_MNXM1,rr_MNXR111703,product
cpd_MNXM40333,rr_MNXR111703,product
cpd_MNXM1364111,rr_MNXR111704,substrate
cpd_MNXM1364268,rr_MNXR111704,substrate
cpd_MNXM1924,rr_MNXR111704,product
cpd_MNXM1105765,rr_MNXR111706,substrate
cpd_MNXM2129,rr_MNXR111706,substrate
cpd_MNXM3650,rr_MNXR111706,product
cpd_MNXM10,rr_MNXR111724,substrate
cpd_MNXM1,rr_MNXR111724,substrate
cpd_MNXM735429,rr_MNXR111724,substrate
cpd_MNXM1368735,rr_MNXR111724,product
cpd_MNXM8,rr_MNXR111724,product
cpd_MNXM1060,rr_MNXR111766,substrate
cpd_MNXM1,rr_MNXR111766,substrate
cpd_MNXM738702,rr_MNXR111766,substrate
cpd_MNXM3777,rr_MNXR111766,product
cpd_MNXM5,rr_MNXR111766,product
cpd_MNXM1215,rr_MNXR111771,substrate
cpd_MNXM1,rr_MNXR111771,product
cpd_pyruvate,rr_MNXR111771,product
cpd_MNXM9,rr_MNXR111771,product
cpd_MNXM1104453,rr_MNXR111796,substrate
cpd_MNXM1413,rr_MNXR111796,substrate
cpd_MNXM1,rr_MNXR111796,substrate
cpd_MNXM11,rr_MNXR111796,product
cpd_MNXM6953,rr_MNXR111796,product
cpd_MNXM1105765,rr_MNXR111815,substrate
cpd_MNXM735019,rr_MNXR111815,substrate
cpd_MNXM7773,rr_MNXR111815,product
cpd_MNXM147071,rr_MNXR111831,substrate
cpd_MNXM1816,rr_MNXR111831,product
cpd_MNXM7265,rr_MNXR111831,product
cpd_MNXM12671,rr_MNXR111834,substrate
cpd_MNXM2345,rr_MNXR111834,substrate
cpd_MNXM2968,rr_MNXR111834,product
cpd_MNXM1816,rr_MNXR111841,substrate
cpd_MNXM7265,rr_MNXR111841,substrate
cpd_MNXM5790,rr_MNXR111841,product
cpd_MNXM1816,rr_MNXR111842,substrate
cpd_MNXM9813,rr_MNXR111842,substrate
cpd_MNXM5790,rr_MNXR111842,product
cpd_MNXM11920,rr_MNXR111844,substrate
cpd_MNXM2345,rr_MNXR111844,substrate
cpd_MNXM4438,rr_MNXR111844,product
cpd_MNXM100,rr_MNXR111940,substrate
cpd_MNXM11,rr_MNXR111940,product
cpd_MNXM735761,rr_MNXR111940,product
cpd_MNXM1106761,rr_MNXR111956,substrate
cpd_MNXM1137662,rr_MNXR111956,product
cpd_MNXM1107769,rr_MNXR111957,substrate
cpd_MNXM1137662,rr_MNXR111957,substrate
cpd_MNXM11436,rr_MNXR111957,product
cpd_MNXM1371727,rr_MNXR111967,substrate
cpd_MNXM1438,rr_MNXR111967,substrate
cpd_MNXM9368,rr_MNXR111967,product
cpd_MNXM1363941,rr_MNXR111968,substrate
cpd_MNXM1371727,rr_MNXR111968,substrate
cpd_MNXM1438,rr_MNXR111968,substrate
cpd_MNXM727276,rr_MNXR111968,product
cpd_MNXM7494,rr_MNXR111968,product
cpd_MNXM1104153,rr_MNXR111974,substrate
cpd_MNXM1615,rr_MNXR111974,product
cpd_MNXM1104153,rr_MNXR111975,substrate
cpd_MNXM1363941,rr_MNXR111975,substrate
cpd_MNXM1104184,rr_MNXR111975,product
cpd_MNXM727276,rr_MNXR111975,product
cpd_MNXM172,rr_MNXR112006,substrate
cpd_MNXM6475,rr_MNXR112006,substrate
cpd_MNXM192,rr_MNXR112006,product
cpd_MNXM754,rr_MNXR112006,product
cpd_MNXM1880,rr_MNXR112022,substrate
cpd_MNXM188,rr_MNXR112022,substrate
cpd_MNXM7625,rr_MNXR112022,product
cpd_MNXM1105977,rr_MNXR112058,substrate
cpd_MNXM9,rr_MNXR112058,substrate
cpd_MNXM1364214,rr_MNXR112058,product
cpd_MNXM1,rr_MNXR112058,product
cpd_MNXM40333,rr_MNXR112058,product
cpd_MNXM1974,rr_MNXR112101,substrate
cpd_MNXM361,rr_MNXR112101,substrate
cpd_MNXM2775,rr_MNXR112101,product
cpd_MNXM5788,rr_MNXR112101,product
cpd_MNXM1107898,rr_MNXR112107,substrate
cpd_MNXM258,rr_MNXR112107,substrate
cpd_MNXM1372045,rr_MNXR112107,product
cpd_MNXM733314,rr_MNXR112107,product
cpd_MNXM1103313,rr_MNXR112114,substrate
cpd_MNXM1,rr_MNXR112114,substrate
cpd_MNXM7216,rr_MNXR112114,substrate
cpd_MNXM738804,rr_MNXR112114,substrate
cpd_MNXM1363767,rr_MNXR112114,product
cpd_MNXM3255,rr_MNXR112114,product
cpd_MNXM1106046,rr_MNXR112121,substrate
cpd_MNXM1,rr_MNXR112121,substrate
cpd_MNXM26,rr_MNXR112121,substrate
cpd_MNXM1368899,rr_MNXR112121,product
cpd_MNXM1364301,rr_MNXR112127,substrate
cpd_MNXM518,rr_MNXR112127,product
cpd_MNXM1107463,rr_MNXR112129,substrate
cpd_MNXM738068,rr_MNXR112129,substrate
cpd_MNXM735008,rr_MNXR112129,product
cpd_MNXM1104180,rr_MNXR112136,substrate
cpd_MNXM8767,rr_MNXR112136,substrate
cpd_MNXM1108339,rr_MNXR112136,product
cpd_MNXM1368149,rr_MNXR112157,substrate
cpd_MNXM159,rr_MNXR112157,product
cpd_MNXM729302,rr_MNXR112157,product
cpd_MNXM1108059,rr_MNXR112169,substrate
cpd_MNXM1,rr_MNXR112169,substrate
